test_id,scenario,notes,run_mode,elapsed_ms,attempt,command_samples,command_successes,command_failures,command_latency_ms_avg,command_latency_ms_min,command_latency_ms_max,last_command_latency_ms,command_attempt_count,command_retry_count,command_timeout_count,command_client_total_ms,command_ensure_sdk_ms,command_executor_total_ms,command_send_ms,command_recv_wait_ms,command_parse_ms,command_executor_recv_wait_total_ms,command_executor_internal_total_ms,command_recovery_ms,command_executor_calls,command_recovery_count,last_command,last_response,last_command_result,command_source,command_executor_last_error,command_executor_attempt_log,command_internal_attempt_log,telemetry_packets_total,telemetry_packets_valid,telemetry_packets_invalid,telemetry_timeouts,telemetry_errors,telemetry_hz_instant,telemetry_hz_ema,telemetry_age_ms,telemetry_interarrival_ms,telemetry_max_interarrival_ms,telemetry_last_gap_ms,telemetry_last_gap_sequence,telemetry_gap_events_300ms,telemetry_gap_events_500ms,telemetry_gap_events_1000ms,telemetry_quality,telemetry_quality_score,telemetry_state_available,telemetry_h,telemetry_tof,telemetry_baro,telemetry_vgz,telemetry_bat,telemetry_templ,telemetry_temph,video_packets_total,video_bytes_total,video_timeouts,video_errors,video_pps_instant,video_pps_ema,video_age_ms,video_packet_delta,video_interarrival_ms,video_max_interarrival_ms,video_last_gap_ms,video_last_gap_sequence,video_gap_events_300ms,video_gap_events_500ms,video_gap_events_1000ms,video_quality,video_quality_score,nal_packets_in,nal_bytes_in,nal_units,nal_sps,nal_pps,nal_idr,nal_non_idr,nal_other,nal_decode_gated,nal_resyncs,nal_buffered_bytes,decoder_nals_in,decoder_packets_sent,decoder_frames_decoded,decoder_errors,decoder_fps_ema,frame_width,frame_height,keyframes,paused,overlay_enabled,recovery_attempted,recovery_result,recovery_hard,recovery_stage,recovery_command_channel_available,event,log_timestamp,log_message,connection_state,last_outage_failures,plot_metric,state_sequence_delta,state_receiver_running,rc_stream_active,rc_left_right,rc_forward_back,rc_up_down,rc_yaw,keepalive_running,auto_refresh_active,critical_command_active,pause_keepalive_ms,neutral_rc_ms,critical_command_ms,gui_vision_tick_delay_ms,gui_state_tick_delay_ms,vision_refresh_duration_ms,state_refresh_duration_ms,frame_convert_ms,frame_scale_ms,plot_paint_ms,vision_frame_mutex_wait_ms,state_history_fetch_ms,command_mutex_wait_ms,ui_frames_converted,ui_frames_dropped,ui_frames_displayed,plot_samples_displayed,keepalive_tick_total,keepalive_success_total,keepalive_failure_total,keepalive_skipped_busy_total,keepalive_skipped_uninitialized_total,keepalive_last_command,keepalive_last_response,keepalive_last_result,keepalive_last_latency_ms,keepalive_last_success_age_ms,keepalive_last_tick_age_ms
,gui,,CONTROL_PANEL,34425,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1807,1807,0,45,0,10.3783,15.624,71,96,46822,352,1749,20,7,1,OK,100,1,70,96,169.36,0,69,76,79,4667,32424255,0,0,0,31.787,29,40,-1,0,0,0,0,0,0,OK,100,4667,32424255,4639,0,0,0,0,0,0,0,0,0,0,4639,3,31.787,960,720,0,0,1,0,OK,0,,0,log,2026-07-04T21:31:15.621,panel switched to Operation,CONNECTED,0,pitch,4,1,1,0,0,0,0,0,0,0,0,0,0,124,249,1,0,0,0,0,0,0,0,1125,3525,1079,300,3,3,0,0,0,battery?,91,OK,36,89800,89800
,gui,,CONTROL_PANEL,35083,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1814,1814,0,45,0,10.5218,11.4661,52,95,46822,352,1749,20,7,1,OK,100,1,70,101,169.81,0,69,77,78,4698,32553374,0,0,0,31.4769,19,31,-1,0,0,0,0,0,0,OK,100,4698,32553374,4671,0,0,0,0,0,0,0,0,0,0,4671,3,31.4769,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,7,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1131,3540,1084,300,3,3,0,0,0,battery?,91,OK,36,90457,90457
,gui,,CONTROL_PANEL,36207,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1826,1826,0,45,0,10.4124,10.4848,24,96,46822,352,1749,20,7,1,OK,100,1,80,112,169.81,-1,69,76,80,4734,32703464,0,0,0,31.7923,14,36,-1,0,0,0,0,0,0,OK,100,4734,32703464,4707,0,0,0,0,0,0,0,0,0,0,4707,3,31.7923,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,124,250,2,0,0,1,0,0,0,0,1140,3567,1093,300,3,3,0,0,0,battery?,91,OK,36,91581,91581
,gui,,CONTROL_PANEL,37207,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1836,1836,0,45,0,10.6735,11.5021,62,93,46822,352,1749,20,7,1,OK,100,1,100,126,170.01,-1,69,76,79,4765,32832700,0,0,0,33.3259,39,31,-1,0,0,0,0,0,0,OK,100,4765,32832700,4738,0,0,0,0,0,0,0,0,0,0,4738,3,33.3259,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,249,3,0,0,2,0,0,0,0,1147,3591,1101,300,3,3,0,0,0,battery?,91,OK,36,92582,92582
,gui,,CONTROL_PANEL,38332,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1847,1847,0,45,0,15.3466,165.246,152,65,46822,352,1749,20,7,1,OK,100,1,110,141,170.14,-1,68,76,78,4798,32973835,0,0,0,57.6496,61,33,-1,0,0,0,0,0,0,OK,100,4798,32973835,4771,0,0,0,0,0,0,0,0,0,0,4771,3,57.6496,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,1154,3617,1107,300,3,3,0,0,0,battery?,91,OK,36,93707,93707
,gui,,CONTROL_PANEL,39457,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1860,1860,0,45,0,10.2611,35.3431,44,97,46822,305,1851,21,7,1,OK,100,1,100,132,170.14,1,68,77,79,4834,33126873,0,0,0,35.7531,31,36,-1,0,0,0,0,0,0,OK,100,4834,33126873,4807,0,0,0,0,0,0,0,0,0,0,4807,3,35.7531,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1161,3646,1114,300,3,3,0,0,0,battery?,91,OK,36,94831,94831
,gui,,CONTROL_PANEL,40457,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1870,1870,0,45,0,11.2189,13.0936,80,89,46822,305,1851,21,7,1,OK,100,1,90,122,170.07,1,68,76,79,4866,33260369,0,0,0,31.9763,21,32,-1,0,0,0,0,0,0,OK,100,4866,33260369,4839,0,0,0,0,0,0,0,0,0,0,4839,3,31.9763,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,0,0,0,0,1169,3670,1122,300,3,3,0,0,0,battery?,91,OK,36,95832,95832
,gui,,CONTROL_PANEL,41582,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1883,1883,0,45,0,10.5181,10.8375,6,95,46822,305,1851,21,7,1,OK,100,1,80,105,169.91,1,68,76,79,4902,33410176,0,0,0,31.2198,11,36,-1,0,0,0,0,0,0,OK,100,4902,33410176,4875,0,0,0,0,0,0,0,0,0,0,4875,3,31.2198,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1178,3697,1131,300,3,3,0,0,0,battery?,91,OK,36,96956,96956
,gui,,CONTROL_PANEL,42583,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1893,1893,0,45,0,9.03226,10.4852,30,110,46822,305,1851,21,7,1,OK,100,1,70,105,169.7,-1,68,76,80,4934,33543582,0,0,0,35.9331,15,32,-1,0,0,0,0,0,0,OK,100,4934,33543582,4907,0,0,0,0,0,0,0,0,0,0,4907,3,35.9331,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,0,0,0,0,1186,3721,1139,300,3,3,0,0,0,battery?,91,OK,36,97957,97957
,gui,,CONTROL_PANEL,43707,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1901,1901,0,45,0,3297.95,665.749,160,0,46822,305,1851,21,7,1,OK,100,1,90,118,170.2,-1,68,77,79,4949,33611594,0,0,0,35.0604,342,15,-1,0,0,0,0,0,0,DEGRADED,60,4949,33611594,4922,0,0,0,0,0,0,0,0,0,0,4922,3,35.0604,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,8,1,1,0,0,25,0,0,0,0,0,0,0,124,249,0,0,0,0,0,0,0,0,1192,3730,1146,300,3,3,0,0,0,battery?,91,OK,36,99082,99082
,gui,,CONTROL_PANEL,44833,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1917,1917,0,45,0,10.3013,65.7528,14,97,46822,305,1851,21,7,1,OK,100,1,110,138,170.01,-1,68,76,79,5003,33836644,0,0,0,35.4789,7,54,-1,0,0,0,0,0,0,OK,100,5003,33836644,4976,0,0,0,0,0,0,0,0,0,0,4976,3,35.4789,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,16,1,1,0,0,25,0,0,0,0,0,0,0,125,249,2,0,0,1,0,0,0,0,1202,3774,1154,300,3,3,0,0,0,battery?,91,OK,36,100207,100207
,gui,,CONTROL_PANEL,45833,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1927,1927,0,45,0,10.2059,16.3141,50,97,46822,305,1851,21,7,1,OK,100,1,120,148,170.04,0,68,77,80,5035,33971269,0,0,0,33.7775,4,32,-1,0,0,0,0,0,0,OK,100,5035,33971269,5008,0,0,0,0,0,0,0,0,0,0,5008,3,33.7775,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,1,0,0,0,0,1210,3798,1162,300,3,3,0,0,0,battery?,91,OK,36,101207,101207
,gui,,CONTROL_PANEL,46958,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1939,1939,0,45,0,10.5518,14.6174,78,94,46822,305,1851,21,7,1,OK,100,1,110,143,170.43,1,68,77,80,5071,34121180,0,0,0,45.4317,1,36,-1,0,0,0,0,0,0,OK,100,5071,34121180,5044,0,0,0,0,0,0,0,0,0,0,5044,3,45.4317,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,2,0,0,1,1,0,0,0,1218,3826,1170,300,3,3,0,0,0,battery?,91,OK,36,102332,102332
,gui,,CONTROL_PANEL,48082,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1948,1948,0,45,0,101.846,33.2226,319,9,46822,305,1851,21,7,1,DEGRADED,60,1,100,133,170.06,1,67,77,79,5096,34223810,0,0,0,78.2816,294,25,-1,0,0,0,0,0,0,DEGRADED,60,5096,34223810,5069,0,0,0,0,0,0,0,0,0,0,5069,3,78.2816,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,9,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,0,0,0,0,1,0,0,0,1224,3845,1177,300,3,3,0,0,0,battery?,91,OK,36,103456,103456
,gui,,CONTROL_PANEL,49082,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1962,1962,0,45,0,10.4317,16.043,17,95,46822,341,1949,22,7,1,OK,100,1,90,112,169.86,1,67,76,79,5137,34396258,0,0,0,32.4094,26,41,-1,0,0,0,0,0,0,OK,100,5137,34396258,5110,0,0,0,0,0,0,0,0,0,0,5110,3,32.4094,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,14,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,1233,3877,1184,300,3,3,0,0,0,battery?,91,OK,36,104456,104456
,gui,,CONTROL_PANEL,50082,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1972,1972,0,45,0,10.4159,11.0352,58,96,46822,341,1949,22,7,1,OK,100,1,70,96,169.58,1,67,77,79,5169,34529493,0,0,0,32.2176,23,32,-1,0,0,0,0,0,0,OK,100,5169,34529493,5142,0,0,0,0,0,0,0,0,0,0,5142,3,32.2176,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,1,0,0,0,1241,3901,1192,300,3,3,0,0,0,battery?,91,OK,36,105457,105457
,gui,,CONTROL_PANEL,51207,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1984,1984,0,45,0,26.9278,13.3997,64,37,46822,341,1949,22,7,1,OK,100,1,50,73,169.47,1,67,77,80,5205,34679553,0,0,0,38.4998,17,36,-1,0,0,0,0,0,0,OK,100,5205,34679553,5178,0,0,0,0,0,0,0,0,0,0,5178,3,38.4998,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,1,0,0,0,2,0,0,0,1250,3928,1201,300,3,3,0,0,0,battery?,91,OK,36,106582,106582
,gui,,CONTROL_PANEL,52208,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,1995,1995,0,45,0,10.3929,11.4004,19,96,46822,341,1949,22,7,1,OK,100,1,30,62,169.22,0,67,77,80,5237,34813087,0,0,0,31.6524,9,32,-1,0,0,0,0,0,0,OK,100,5237,34813087,5210,0,0,0,0,0,0,0,0,0,0,5210,3,31.6524,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,2,0,0,0,1258,3952,1209,300,3,3,0,0,0,battery?,91,OK,36,107582,107582
,gui,,CONTROL_PANEL,53208,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2005,2005,0,45,0,10.0108,10.4967,52,99,46822,341,1949,22,7,1,OK,100,1,40,76,169.48,-1,67,77,79,5269,34946275,0,0,0,31.7943,34,32,-1,0,0,0,0,0,0,OK,100,5269,34946275,5241,0,0,0,0,0,0,0,0,0,0,5241,3,31.7943,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,2,0,0,0,1265,3976,1217,300,3,3,0,0,0,battery?,91,OK,36,108582,108582
,gui,,CONTROL_PANEL,54332,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2017,2017,0,45,0,10.2906,10.3996,23,97,46822,341,1949,22,7,1,OK,100,1,60,94,169.91,-1,67,77,79,5304,35090935,0,0,0,33.7784,27,35,-1,0,0,0,0,0,0,OK,100,5304,35090935,5277,0,0,0,0,0,0,0,0,0,0,5277,3,33.7784,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,124,250,1,0,0,0,2,0,0,0,1274,4003,1224,300,3,3,0,0,0,battery?,91,OK,36,109706,109706
,gui,,CONTROL_PANEL,55333,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2027,2027,0,45,0,10.3752,10.3819,60,96,46822,341,1949,22,7,1,OK,100,1,90,120,170.07,-1,67,77,80,5336,35225329,0,0,0,32.2165,20,32,-1,0,0,0,0,0,0,OK,100,5336,35225329,5309,0,0,0,0,0,0,0,0,0,0,5309,3,32.2165,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,10,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,2,0,0,0,1282,4027,1232,300,3,3,0,0,0,battery?,91,OK,36,110707,110707
,gui,,CONTROL_PANEL,56458,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2039,2039,0,45,0,10.4241,10.6308,76,95,46822,341,1949,22,7,1,OK,100,1,110,141,169.81,-1,67,77,79,5372,35375528,0,0,0,37.1398,11,36,-1,0,0,0,0,0,0,OK,100,5372,35375528,5345,0,0,0,0,0,0,0,0,0,0,5345,3,37.1398,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,2,0,0,0,1291,4054,1241,300,3,3,0,0,0,battery?,91,OK,36,111832,111832
,gui,,CONTROL_PANEL,57458,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2050,2050,0,45,0,10.5052,10.4159,17,95,46822,341,1949,22,7,1,OK,100,1,120,153,170.41,-1,66,77,80,5404,35508974,0,0,0,33.9758,6,32,-1,0,0,0,0,0,0,OK,100,5404,35508974,5377,0,0,0,0,0,0,0,0,0,0,5377,3,33.9758,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,249,1,0,0,0,3,0,0,0,1299,4078,1249,300,3,3,0,0,0,battery?,91,OK,36,112832,112832
,gui,,CONTROL_PANEL,58582,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2061,2061,0,45,0,10.3728,10.4036,81,96,46822,341,1949,22,7,1,OK,100,1,130,164,170.14,-1,66,76,80,5439,35654711,0,0,0,32.1899,28,35,-1,0,0,0,0,0,0,OK,100,5439,35654711,5412,0,0,0,0,0,0,0,0,0,0,5412,3,32.1899,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,3,0,0,0,1308,4104,1258,300,3,3,0,0,0,battery?,91,OK,36,113957,113957
,gui,,CONTROL_PANEL,59583,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2072,2072,0,45,0,10.3499,10.9047,68,96,46822,341,1949,22,7,1,OK,100,1,140,171,170.38,-1,66,77,79,5471,35788031,0,0,0,31.7847,18,32,-1,0,0,0,0,0,0,OK,100,5471,35788031,5444,0,0,0,0,0,0,0,0,0,0,5444,3,31.7847,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,125,250,1,0,0,0,3,0,0,0,1316,4128,1266,300,3,3,0,0,0,battery?,91,OK,36,114957,114957
,gui,,CONTROL_PANEL,60583,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2083,2083,0,45,0,10.3486,10.3966,5,96,46822,341,1949,22,7,1,OK,100,1,150,184,170.57,-1,66,77,80,5503,35921552,0,0,0,31.728,7,32,-1,0,0,0,0,0,0,OK,100,5503,35921552,5476,0,0,0,0,0,0,0,0,0,0,5476,3,31.728,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,0,0,0,0,0,0,0,0,125,249,1,0,0,0,3,0,0,0,1325,4151,1274,300,3,3,0,0,0,battery?,91,OK,36,115957,115957
,gui,,CONTROL_PANEL,61708,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2094,2094,0,45,0,10.3521,10.356,67,96,46822,341,1949,22,7,1,OK,100,1,150,184,170.53,1,66,77,80,5538,36067357,0,0,0,31.7594,28,35,-1,0,0,0,0,0,0,OK,100,5538,36067357,5511,0,0,0,0,0,0,0,0,0,0,5511,3,31.7594,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,1,0,0,0,3,0,0,0,1333,4178,1282,300,3,3,0,0,0,battery?,91,OK,36,117082,117082
,gui,,CONTROL_PANEL,62832,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2106,2106,0,45,0,10.4134,11.8602,77,96,46822,341,1949,22,7,1,OK,100,1,140,173,170.34,1,66,77,80,5574,36216397,0,0,0,33.6277,16,36,-1,0,0,0,0,0,0,OK,100,5574,36216397,5547,0,0,0,0,0,0,0,0,0,0,5547,3,33.6277,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,1342,4205,1291,300,3,3,0,0,0,battery?,91,OK,36,118206,118206
,gui,,CONTROL_PANEL,63833,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2117,2117,0,45,0,10.0829,10.4318,14,99,46822,341,1949,22,7,1,OK,100,1,120,149,170.06,1,66,77,80,5606,36350944,0,0,0,32.3269,4,32,-1,0,0,0,0,0,0,OK,100,5606,36350944,5579,0,0,0,0,0,0,0,0,0,0,5579,3,32.3269,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,1350,4229,1299,300,3,3,0,0,0,battery?,91,OK,36,119207,119207
,gui,,CONTROL_PANEL,64957,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2126,2126,0,45,0,3.25762,8.97136,60,306,46822,306,2126,23,7,1,DEGRADED,60,1,110,134,170.33,0,66,77,81,5633,36462639,0,0,0,27.919,160,27,-1,0,0,0,0,0,0,OK,100,5633,36462639,5606,0,0,0,0,0,0,0,0,0,0,5606,3,27.919,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,9,1,1,0,0,-25,0,0,0,0,0,0,0,124,250,1,0,0,0,1,0,0,0,1358,4248,1308,300,3,3,0,0,0,battery?,91,OK,36,120331,120331
,gui,,CONTROL_PANEL,65958,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2135,2135,0,45,0,10.1917,273.539,426,98,46822,342,2127,24,7,1,DEGRADED,60,1,100,125,169.79,1,66,77,80,5661,36582444,0,0,0,58.843,363,28,-1,0,0,0,0,0,0,DEGRADED,60,5661,36582444,5634,0,0,0,0,0,0,0,0,0,0,5634,3,58.843,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,9,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,0,0,0,0,1,0,0,0,1362,4272,1312,300,3,3,0,0,0,battery?,91,OK,36,121332,121332
,gui,,CONTROL_PANEL,67083,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2150,2150,0,45,0,10.5242,110.267,94,95,46822,566,2136,25,8,1,OK,100,1,70,98,169.36,1,66,77,80,5707,36775503,0,0,0,34.6716,6,46,-1,0,0,0,0,0,0,OK,100,5707,36775503,5680,0,0,0,0,0,0,0,0,0,0,5680,3,34.6716,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,15,1,1,0,0,-25,0,0,0,0,0,0,0,125,250,0,0,0,0,1,0,0,0,1371,4309,1319,300,3,3,0,0,0,battery?,91,OK,36,122457,122457
,gui,,CONTROL_PANEL,68207,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2163,2163,0,45,0,10.4667,16.2079,25,95,46822,566,2136,25,8,1,OK,100,1,60,85,169.85,1,65,78,80,5743,36925510,0,0,0,32.6192,6,36,-1,0,0,0,0,0,0,OK,100,5743,36925510,5716,0,0,0,0,0,0,0,0,0,0,5716,3,32.6192,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,13,1,1,0,0,-25,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,1380,4336,1328,300,3,3,0,0,0,battery?,91,OK,36,123582,123582
,gui,,CONTROL_PANEL,69333,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2175,2175,0,45,0,10.4372,10.8654,3,95,46822,566,2136,25,8,1,OK,100,1,40,71,169.13,0,65,78,80,5779,37074216,0,0,0,41.3398,7,36,-1,0,0,0,0,0,0,OK,100,5779,37074216,5752,0,0,0,0,0,0,0,0,0,0,5752,3,41.3398,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,12,1,1,0,0,-25,0,0,0,0,0,0,0,125,249,0,0,0,0,1,0,0,0,1389,4363,1337,300,3,3,0,0,0,battery?,91,OK,36,124707,124707
,gui,,CONTROL_PANEL,70457,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2186,2186,0,45,0,10.4786,10.514,77,95,46822,566,2136,25,8,1,OK,100,1,30,58,169.52,0,65,78,80,5815,37225769,0,0,0,32.7867,6,36,-1,0,0,0,0,0,0,OK,100,5815,37225769,5788,0,0,0,0,0,0,0,0,0,0,5788,3,32.7867,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,11,1,1,0,0,25,0,0,0,0,0,0,0,124,249,1,0,0,0,1,0,0,0,1398,4390,1346,300,3,3,0,0,0,battery?,91,OK,36,125831,125831
,gui,,CONTROL_PANEL,71457,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,ERROR,,,,,2195,2195,0,45,0,44.9515,199.583,89,22,46822,405,2189,26,8,1,OK,100,1,40,66,169.47,0,65,78,80,5828,37282478,0,0,0,82.5515,90,13,-1,0,0,0,0,0,0,OK,100,5828,37282478,5801,0,0,0,0,0,0,0,0,0,0,5801,3,82.5515,960,720,0,0,1,0,OK,0,,0,vision:ffmpeg_stream,,,CONNECTED,0,pitch,9,1,1,0,0,25,0,0,0,0,0,0,0,125,249,0,0,0,0,1,0,0,0,1402,4399,1350,300,3,3,0,0,0,battery?,91,OK,36,126832,126832
