state_sequence,timestamp_ms,recording_elapsed_ms,steady_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_steady_elapsed_ms,rc_sequence
167,1783701981884,11449,11449,0,-2,-2,0,0,0,67,69,10,0,65,187.68,0,-2,48,-999,-1,0,0,0,,,,,,,,,
168,1783701981986,11551,11551,0,-2,-2,0,0,0,67,69,10,0,65,187.53,0,0,44,-998,-1,0,0,0,,,,,,,,,
169,1783701982088,11653,11653,0,-2,-2,0,0,0,67,69,10,0,65,187.43,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
170,1783701982190,11755,11755,0,-2,-2,0,0,0,67,69,10,0,65,187.6,0,-3,46,-995,-1,0,0,0,,,,,,,,,
171,1783701982292,11857,11857,0,-2,-2,0,0,0,67,69,10,0,65,187.45,0,-4,45,-996,-1,0,0,0,,,,,,,,,
172,1783701982394,11959,11959,0,-2,-2,0,0,0,67,69,10,0,65,187.48,0,-5,45,-998,-1,0,0,0,,,,,,,,,
173,1783701982496,12061,12061,0,-2,-2,0,0,0,67,69,10,0,65,187.78,0,0,45,-1002,-1,0,0,0,,,,,,,,,
174,1783701982600,12165,12165,0,-2,-2,0,0,0,67,69,10,0,65,187.41,0,-2,47,-999,-1,0,0,0,,,,,,,,,
175,1783701982700,12265,12265,0,-2,-2,0,0,0,67,69,10,0,65,187.24,0,-2,46,-995,-1,0,0,0,,,,,,,,,
176,1783701982803,12368,12368,0,-2,-2,0,0,0,67,69,10,0,65,187.63,0,-4,46,-996,-1,0,0,0,,,,,,,,,
177,1783701982904,12469,12469,0,-2,-2,0,0,0,67,69,10,0,65,187.38,0,-1,47,-999,-1,0,0,0,,,,,,,,,
178,1783701983006,12571,12571,0,-2,-2,0,0,0,67,69,10,0,65,187.21,0,-3,47,-1002,-1,0,0,0,,,,,,,,,
179,1783701983108,12673,12673,0,-2,-2,0,0,0,67,69,10,0,65,187.36,0,-2,47,-997,-1,0,0,0,,,,,,,,,
180,1783701983210,12775,12775,0,-2,-2,0,0,0,67,69,10,0,65,187.02,0,-2,46,-999,-1,0,0,0,,,,,,,,,
181,1783701983312,12877,12877,0,-2,-2,0,0,0,67,69,10,0,65,187.43,0,-3,48,-995,-1,0,0,0,,,,,,,,,
182,1783701983414,12979,12979,0,-2,-2,0,0,0,67,70,10,0,65,187.03,0,-3,49,-999,-1,0,0,0,,,,,,,,,
183,1783701983516,13081,13081,0,-2,-2,0,0,0,67,70,10,0,65,187.21,0,-2,45,-1000,-1,0,0,0,,,,,,,,,
184,1783701983618,13183,13183,0,-2,-2,0,0,0,67,70,10,0,65,187.53,0,-3,45,-1000,-1,0,0,0,,,,,,,,,
185,1783701983720,13285,13285,0,-2,-2,0,0,0,67,70,10,0,65,187.52,0,-4,47,-996,-1,0,0,0,,,,,,,,,
186,1783701983822,13387,13387,0,-2,-2,0,0,0,67,70,10,0,65,187.25,0,-1,45,-998,-1,0,0,0,,,,,,,,,
187,1783701983925,13490,13490,0,-2,-2,0,0,0,67,70,10,0,65,187.2,0,-3,47,-999,-1,0,0,0,,,,,,,,,
188,1783701984027,13592,13592,0,-2,-2,0,0,0,67,70,10,0,65,187.51,0,-1,46,-999,-1,0,0,0,,,,,,,,,
189,1783701984130,13695,13695,0,-2,-2,0,0,0,67,70,10,0,65,187.26,0,-2,46,-997,-1,0,0,0,,,,,,,,,
190,1783701984233,13798,13798,0,-2,-2,0,0,0,67,70,10,0,65,187.19,0,-3,46,-998,-1,0,0,0,,,,,,,,,
191,1783701984288,13853,13852,0,-2,-2,0,0,0,67,70,10,0,65,187.2,0,-1,45,-994,-1,0,0,0,,,,,,,,,
192,1783701984383,13948,13948,0,-2,-2,0,0,0,66,69,10,0,65,187.04,0,-3,46,-996,-1,0,0,0,,,,,,,,,
193,1783701984486,14051,14050,0,-2,-2,0,0,0,66,69,10,0,65,187.56,0,-2,45,-999,-1,0,0,0,,,,,,,,,
194,1783701984588,14153,14153,0,-2,-2,0,0,0,66,69,10,0,65,187.46,0,-4,46,-995,-1,0,0,0,,,,,,,,,
195,1783701984691,14256,14256,0,-2,-2,0,0,0,66,69,10,0,65,187.49,0,-3,45,-998,-1,0,0,0,,,,,,,,,
196,1783701984793,14358,14358,0,-2,-2,0,0,0,66,69,10,0,65,187.43,0,-1,46,-999,-1,0,0,0,,,,,,,,,
197,1783701984897,14462,14462,0,-2,-2,0,0,0,66,69,10,0,65,187.3,0,-1,45,-998,-1,0,0,0,,,,,,,,,
198,1783701985002,14567,14566,0,-2,-2,0,0,0,66,69,10,0,65,187.27,0,-2,45,-999,-1,0,0,0,,,,,,,,,
199,1783701985106,14671,14671,0,-2,-2,0,0,0,66,69,10,0,65,187.58,0,-2,44,-998,-1,0,0,0,,,,,,,,,
200,1783701985209,14774,14774,0,-2,-2,0,0,0,66,69,10,0,65,187.47,0,-5,47,-996,-1,0,0,0,,,,,,,,,
201,1783701985306,14871,14870,0,-2,-2,0,0,0,66,69,10,0,65,187.2,0,-1,47,-997,-1,0,0,0,,,,,,,,,
202,1783701985406,14971,14970,0,-2,-2,0,0,0,67,69,10,0,64,187.56,0,0,46,-1000,-1,0,0,0,,,,,,,,,
203,1783701985515,15080,15080,0,-2,-2,0,0,0,67,69,10,0,64,187.27,0,-1,45,-998,-1,0,0,0,,,,,,,,,
204,1783701985608,15173,15173,0,-2,-2,0,0,0,67,69,10,0,64,187.4,0,-2,46,-994,-1,0,0,0,,,,,,,,,
205,1783701985710,15275,15275,0,-2,-2,0,0,0,67,69,10,0,64,187.61,0,-3,47,-997,-1,0,0,0,,,,,,,,,
206,1783701985812,15377,15377,0,-2,-2,0,0,0,67,69,10,0,64,186.94,0,-2,47,-1000,-1,0,0,0,,,,,,,,,
207,1783701985914,15479,15479,0,-2,-2,0,0,0,67,69,10,0,64,187.27,0,-1,45,-997,-1,0,0,0,,,,,,,,,
208,1783701986016,15581,15581,0,-2,-2,0,0,0,67,69,10,0,64,187.27,0,-2,46,-997,-1,0,0,0,,,,,,,,,
209,1783701986118,15683,15683,0,-2,-2,0,0,0,67,69,10,0,64,187.21,0,-3,46,-998,-1,0,0,0,,,,,,,,,
210,1783701986220,15785,15785,0,-2,-2,0,0,0,67,69,10,0,64,187.38,0,-3,45,-997,-1,0,0,0,,,,,,,,,
211,1783701986322,15887,15887,0,-2,-2,0,0,0,67,69,10,0,64,187.69,0,-2,47,-1000,-1,0,0,0,,,,,,,,,
212,1783701986424,15989,15989,0,-2,-2,0,0,0,67,70,10,0,64,187.41,0,0,47,-998,-1,0,0,0,,,,,,,,,
213,1783701986526,16091,16091,0,-2,-2,0,0,0,67,70,10,0,64,187.26,0,-2,47,-997,-1,0,0,0,,,,,,,,,
214,1783701986628,16193,16193,0,-2,-2,0,0,0,67,70,10,0,64,187.5,0,-2,45,-997,-1,0,0,0,,,,,,,,,
215,1783701986732,16297,16296,0,-2,-2,0,0,0,67,70,10,0,64,187.38,0,-3,47,-999,-1,0,0,0,,,,,,,,,
216,1783701986835,16400,16400,0,-2,-2,0,0,0,67,70,10,0,64,187.24,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
217,1783701986936,16501,16500,0,-2,-2,0,0,0,67,70,10,0,64,187.39,0,-2,48,-1002,-1,0,0,0,,,,,,,,,
218,1783701987036,16601,16601,0,-2,-2,0,0,0,67,70,10,0,64,187.15,0,-2,45,-998,-1,0,0,0,,,,,,,,,
219,1783701987139,16704,16704,0,-2,-2,0,0,0,67,70,10,0,64,187.41,0,-2,46,-998,-1,0,0,0,,,,,,,,,
220,1783701987190,16755,16755,0,-2,-2,0,0,0,67,70,10,0,64,187.32,0,-2,46,-998,-1,0,0,0,,,,,,,,,
221,1783701987292,16857,16857,0,-2,-2,0,0,0,67,70,10,0,64,187.21,0,0,46,-997,-1,0,0,0,,,,,,,,,
222,1783701987445,17010,17010,0,-2,-2,0,0,0,67,70,10,0,64,187.6,0,-4,46,-1001,-1,0,0,0,,,,,,,,,
223,1783701987547,17112,17112,0,-2,-2,0,0,0,67,70,10,0,64,187.25,0,-4,45,-999,-1,0,0,0,,,,,,,,,
224,1783701987649,17214,17214,0,-2,-2,0,0,0,67,70,10,0,64,187.32,0,-3,46,-999,-1,0,0,0,,,,,,,,,
225,1783701987700,17265,17265,0,-2,-2,0,0,0,67,70,10,0,64,187.16,0,-2,45,-1004,-1,0,0,0,,,,,,,,,
226,1783701987803,17368,17368,0,-2,-2,0,0,0,67,70,10,0,64,187.42,0,-2,46,-999,-1,0,0,0,,,,,,,,,
227,1783701987905,17470,17470,0,-2,-2,0,0,0,67,70,10,0,64,187.41,0,-2,45,-997,-1,0,0,0,,,,,,,,,
228,1783701988006,17571,17571,0,-2,-2,0,0,0,67,70,10,0,64,187.58,0,-2,45,-999,-1,0,0,0,,,,,,,,,
229,1783701988108,17673,17673,0,-2,-2,0,0,0,67,70,10,0,64,187.36,0,-2,46,-1001,-1,0,0,0,,,,,,,,,
230,1783701988211,17776,17775,0,-2,-2,0,0,0,67,70,10,0,64,187.16,0,-3,45,-1002,-1,0,0,0,,,,,,,,,
231,1783701988312,17877,17877,0,-2,-2,0,0,0,67,70,10,0,64,187.43,0,-1,45,-997,-1,0,0,0,,,,,,,,,
232,1783701988415,17980,17980,0,-2,-2,0,0,0,68,69,10,0,64,187.43,0,-3,46,-1000,-1,0,0,0,,,,,,,,,
233,1783701988520,18085,18085,0,-2,-2,0,0,0,68,69,10,0,64,187.06,0,-4,46,-1000,-1,0,0,0,,,,,,,,,
234,1783701988620,18185,18184,0,-2,-2,0,0,0,68,69,10,0,64,187.27,0,0,46,-997,-1,0,0,0,,,,,,,,,
235,1783701988722,18287,18287,0,-2,-2,0,0,0,68,69,10,0,64,187.29,0,0,46,-999,-1,0,0,0,,,,,,,,,
236,1783701988824,18389,18389,0,-2,-2,0,0,0,68,69,10,0,64,187.22,0,-2,46,-1000,-1,0,0,0,,,,,,,,,
