state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
107,1782597782434,8943,-1,0,0,0,0,0,68,71,10,0,69,141,0,-20,4,-998,-1,0,0,0,,,,,,,,
108,1782597782498,9007,-1,0,0,0,0,0,69,72,10,0,69,140.99,0,-19,4,-998,-1,0,0,0,,,,,,,,
109,1782597782569,9078,-1,0,0,0,0,0,69,72,10,0,69,141.23,0,-19,4,-999,-1,0,0,0,,,,,,,,
110,1782597782667,9176,-1,0,0,0,0,0,69,72,10,0,69,141.32,0,-21,4,-998,-1,0,0,0,,,,,,,,
111,1782597782764,9273,-1,0,0,0,0,0,69,72,10,0,69,140.92,0,-19,5,-998,-1,0,0,0,,,,,,,,
112,1782597782862,9371,-1,0,0,0,0,0,69,72,10,0,69,141.12,0,-19,4,-1001,-1,0,0,0,,,,,,,,
113,1782597782968,9477,-1,0,0,0,0,0,69,72,10,0,69,140.68,0,-19,1,-1000,-1,0,0,0,,,,,,,,
114,1782597783117,9626,-1,0,0,0,0,0,69,72,10,0,69,140.97,0,-17,6,-1001,-1,0,0,0,,,,,,,,
115,1782597783179,9688,-1,0,0,0,0,0,69,72,10,0,69,141.02,0,-19,3,-999,-1,0,0,0,,,,,,,,
116,1782597783281,9790,-1,0,0,0,0,0,69,72,10,0,69,141.14,0,-21,4,-996,-1,0,0,0,,,,,,,,
117,1782597783362,9871,-1,0,0,0,0,0,69,72,10,0,69,141.43,0,-17,4,-1001,-1,0,0,0,,,,,,,,
118,1782597783457,9966,-1,0,0,0,0,0,68,71,10,0,69,141,0,-20,3,-999,-1,0,0,0,,,,,,,,
119,1782597783553,10062,-1,0,0,0,0,0,68,71,10,0,69,141.18,0,-21,3,-999,-1,0,0,0,,,,,,,,
120,1782597783649,10158,-1,0,0,0,0,0,68,71,10,0,69,141.01,0,-19,4,-998,-1,0,0,0,,,,,,,,
121,1782597783745,10254,-1,0,0,0,0,0,68,71,10,0,69,141.49,0,-22,5,-1001,-1,0,0,0,,,,,,,,
122,1782597783840,10349,-1,0,0,0,0,0,68,71,10,0,69,140.86,0,-20,5,-999,-1,0,0,0,,,,,,,,
123,1782597783937,10446,-1,0,0,0,0,0,68,71,10,0,69,141.09,0,-18,7,-1002,-1,0,0,0,,,,,,,,
124,1782597784119,10628,-1,0,0,0,0,0,68,71,10,0,69,141.03,0,-19,2,-1000,-1,0,0,0,,,,,,,,
125,1782597784133,10642,-1,0,0,0,0,0,68,71,10,0,69,140.78,0,-16,1,-997,-1,0,0,0,,,,,,,,
126,1782597784235,10744,-1,0,0,0,0,0,68,71,10,0,69,141.29,0,-17,9,-999,-1,0,0,0,,,,,,,,
127,1782597784335,10844,-1,0,0,0,0,0,68,71,10,0,69,140.89,0,-18,1,-996,-1,0,0,0,,,,,,,,
128,1782597784429,10938,-1,0,0,0,0,0,69,71,10,0,69,141.03,0,-16,7,-1002,-1,0,0,0,,,,,,,,
129,1782597784511,11020,-1,0,0,0,0,0,69,71,10,0,69,140.87,0,-16,7,-999,-1,0,0,0,,,,,,,,
130,1782597784606,11115,-1,0,0,0,0,0,69,71,10,0,69,141.2,0,-18,3,-1000,-1,0,0,0,,,,,,,,
131,1782597784701,11210,-1,0,0,0,0,0,69,71,10,0,69,141.31,0,-18,5,-1000,-1,0,0,0,,,,,,,,
132,1782597784798,11307,-1,0,0,0,0,0,69,71,10,0,69,141.21,0,-20,3,-999,-1,0,0,0,,,,,,,,
133,1782597784895,11404,-1,0,0,0,0,0,69,71,10,0,69,140.94,0,-20,6,-999,-1,0,0,0,,,,,,,,
134,1782597784994,11503,-1,0,0,0,0,0,69,71,10,0,69,140.72,0,-19,5,-1000,-1,0,0,0,,,,,,,,
135,1782597785090,11599,-1,0,0,0,0,0,69,71,10,0,69,140.78,0,-22,1,-997,-1,0,0,0,,,,,,,,
136,1782597785189,11698,-1,0,0,0,0,0,69,71,10,0,69,141.09,0,-17,6,-999,-1,0,0,0,,,,,,,,
137,1782597785295,11804,-1,0,0,0,0,0,69,71,10,0,69,141.03,0,-18,1,-1001,-1,0,0,0,,,,,,,,
138,1782597785391,11900,-1,0,0,0,0,0,69,72,10,0,69,140.97,0,-17,3,-998,-1,0,0,0,,,,,,,,
139,1782597785497,12006,-1,0,0,0,0,0,69,72,10,0,69,141.14,0,-17,4,-1000,-1,0,0,0,,,,,,,,
140,1782597785534,12043,-1,0,0,0,0,0,69,72,10,0,69,141.17,0,-17,3,-999,-1,0,0,0,,,,,,,,
141,1782597785634,12143,-1,0,0,0,0,0,69,72,10,0,69,141.01,0,-17,5,-1002,-1,0,0,0,,,,,,,,
142,1782597785724,12233,-1,0,0,0,0,0,69,72,10,0,69,141.08,0,-17,2,-1000,-1,0,0,0,,,,,,,,
143,1782597785822,12331,-1,0,0,0,0,0,69,72,10,0,69,140.97,0,-18,4,-1000,-1,0,0,0,,,,,,,,
144,1782597785919,12428,-1,0,0,0,0,0,69,72,10,0,69,141.12,0,-18,5,-997,-1,0,0,0,,,,,,,,
145,1782597786017,12526,-1,0,0,0,0,0,69,72,10,0,69,141.12,0,-19,2,-1000,-1,0,0,0,,,,,,,,
146,1782597786120,12629,-1,0,0,0,0,0,69,72,10,0,69,140.88,0,-20,5,-997,-1,0,0,0,,,,,,,,
147,1782597786230,12739,-1,0,0,0,0,0,69,72,10,0,69,141.11,0,-18,3,-998,-1,0,0,0,,,,,,,,
148,1782597786326,12835,-1,0,0,0,0,0,69,71,10,0,69,141.04,0,-17,5,-998,-1,0,0,0,,,,,,,,
149,1782597786425,12934,-1,0,0,0,0,0,69,71,10,0,69,141.17,0,-17,3,-999,-1,0,0,0,,,,,,,,
150,1782597786643,13152,-1,0,0,0,0,0,69,71,10,0,69,140.98,0,-17,5,-997,-1,0,0,0,,,,,,,,
151,1782597786653,13162,-1,0,0,0,0,0,69,71,10,0,69,141.22,0,-19,5,-1000,-1,0,0,0,,,,,,,,
152,1782597786753,13262,-1,0,0,0,0,0,69,71,10,0,69,140.99,0,-18,3,-998,-1,0,0,0,,,,,,,,
153,1782597786813,13322,-1,0,0,0,0,0,69,71,10,0,69,140.97,0,-19,5,-1000,-1,0,0,0,,,,,,,,
154,1782597786917,13426,-1,0,0,0,0,0,69,71,10,0,69,140.88,0,-19,5,-998,-1,0,0,0,,,,,,,,
155,1782597787015,13524,-1,0,0,0,0,0,69,71,10,0,69,141.01,0,-19,3,-997,-1,0,0,0,,,,,,,,
156,1782597787162,13671,-1,0,0,0,0,0,69,71,10,0,69,141.11,0,-18,6,-999,-1,0,0,0,,,,,,,,
157,1782597787239,13748,-1,0,0,0,0,0,69,71,10,0,69,141.13,0,-21,4,-1001,-1,0,0,0,,,,,,,,
158,1782597787330,13839,-1,0,0,0,0,0,69,71,10,0,69,140.89,0,-19,2,-999,-1,0,0,0,,,,,,,,
159,1782597787424,13933,-1,0,0,0,0,0,69,71,10,0,69,141.22,0,-18,6,-999,-1,0,0,0,,,,,,,,
160,1782597787520,14029,-1,0,0,0,0,0,69,71,10,0,69,141.12,0,-21,5,-1000,-1,0,0,0,,,,,,,,
161,1782597787630,14139,-1,0,0,0,0,0,69,71,10,0,68,140.95,0,-18,4,-1001,-1,0,0,0,,,,,,,,
162,1782597787783,14292,-1,0,0,0,0,0,69,71,10,0,68,140.9,0,-20,7,-1001,-1,0,0,0,,,,,,,,
163,1782597787847,14356,-1,0,0,0,0,0,69,71,10,0,68,140.99,0,-20,7,-998,-1,0,0,0,,,,,,,,
164,1782597787878,14387,-1,0,0,0,0,0,69,71,10,0,68,140.98,0,-17,5,-1000,-1,0,0,0,,,,,,,,
165,1782597787973,14482,-1,0,0,0,0,0,69,71,10,0,68,140.94,0,-16,1,-997,-1,0,0,0,,,,,,,,
166,1782597788083,14592,-1,0,0,0,0,0,69,71,10,0,68,140.87,0,-20,3,-1000,-1,0,0,0,,,,,,,,
167,1782597788187,14696,-1,0,0,0,0,0,69,71,10,0,68,140.96,0,-18,9,-999,-1,0,0,0,,,,,,,,
168,1782597788295,14804,-1,0,0,0,0,0,70,72,10,0,68,140.67,0,-15,2,-999,-1,0,0,0,,,,,,,,
169,1782597790471,16980,-1,0,0,0,0,0,70,72,10,0,68,141.23,0,-18,6,-997,-1,0,0,0,,,,,,,,
170,1782597790531,17040,-1,0,0,0,0,0,70,72,10,0,68,140.99,0,-17,1,-1004,-1,0,0,0,,,,,,,,
171,1782597790636,17145,-1,0,0,0,0,0,70,72,10,0,68,141.18,0,-20,4,-1001,-1,0,0,0,,,,,,,,
