state_sequence,timestamp_ms,recording_elapsed_ms,pitch,roll,yaw,vgx,vgy,vgz,templ,temph,tof,h,bat,baro,time,agx,agy,agz,mid,x,y,z,rc_a,rc_b,rc_c,rc_d,rc_source,rc_result,rc_timestamp_ms,rc_sequence
1685,1782597209196,10844,0,0,-1,0,0,0,84,87,10,0,70,141.04,0,-19,7,-1002,-1,0,0,0,,,,,,,,
1686,1782597209303,10951,0,0,-1,0,0,0,84,87,10,0,70,141.05,0,-17,4,-1001,-1,0,0,0,,,,,,,,
1687,1782597209395,11043,0,0,-1,0,0,0,84,87,10,0,70,140.58,0,-18,5,-1000,-1,0,0,0,,,,,,,,
1688,1782597209489,11137,0,0,-1,0,0,0,84,87,10,0,70,140.7,0,-17,5,-998,-1,0,0,0,,,,,,,,
1689,1782597209583,11231,0,0,-1,0,0,0,84,87,10,0,70,141.03,0,-15,6,-998,-1,0,0,0,,,,,,,,
1690,1782597209678,11326,0,0,-1,0,0,0,84,87,10,0,70,140.65,0,-18,7,-998,-1,0,0,0,,,,,,,,
1691,1782597209773,11421,0,0,-1,0,0,0,84,87,10,0,70,141.15,0,-17,3,-999,-1,0,0,0,,,,,,,,
1692,1782597209868,11516,0,0,-1,0,0,0,84,87,10,0,70,140.86,0,-17,5,-999,-1,0,0,0,,,,,,,,
1693,1782597209966,11614,0,0,-1,0,0,0,84,86,10,0,70,140.65,0,-17,7,-1001,-1,0,0,0,,,,,,,,
1694,1782597210061,11709,0,0,-1,0,0,0,84,86,10,0,70,140.83,0,-18,6,-999,-1,0,0,0,,,,,,,,
1695,1782597210158,11806,0,0,-1,0,0,0,84,86,10,0,70,140.84,0,-18,6,-997,-1,0,0,0,,,,,,,,
1696,1782597210255,11903,0,0,-1,0,0,0,84,86,10,0,70,141.03,0,-17,7,-1000,-1,0,0,0,,,,,,,,
1697,1782597210354,12002,0,0,-1,0,0,0,84,86,10,0,70,141.04,0,-21,4,-1000,-1,0,0,0,,,,,,,,
1698,1782597210449,12097,0,0,-1,0,0,0,84,86,10,0,70,140.57,0,-15,5,-998,-1,0,0,0,,,,,,,,
1699,1782597210549,12197,0,0,-1,0,0,0,84,86,10,0,70,140.62,0,-17,5,-997,-1,0,0,0,,,,,,,,
1700,1782597210642,12290,0,0,-1,0,0,0,84,86,10,0,70,140.74,0,-17,8,-1000,-1,0,0,0,,,,,,,,
1701,1782597210741,12389,0,0,-1,0,0,0,84,86,10,0,70,140.63,0,-16,4,-999,-1,0,0,0,,,,,,,,
1702,1782597210846,12494,0,0,-1,0,0,0,84,86,10,0,70,140.75,0,-18,5,-1000,-1,0,0,0,,,,,,,,
1703,1782597210945,12593,0,0,-1,0,0,0,84,87,10,0,70,140.74,0,-18,7,-997,-1,0,0,0,,,,,,,,
1704,1782597211037,12685,0,0,-1,0,0,0,84,87,10,0,70,140.82,0,-17,6,-1001,-1,0,0,0,,,,,,,,
1705,1782597211132,12780,0,0,-1,0,0,0,84,87,10,0,70,140.69,0,-15,9,-1000,-1,0,0,0,,,,,,,,
1706,1782597211227,12875,0,0,-1,0,0,0,84,87,10,0,70,141.09,0,-16,8,-1000,-1,0,0,0,,,,,,,,
1707,1782597211323,12971,0,0,-1,0,0,0,84,87,10,0,70,140.52,0,-16,2,-999,-1,0,0,0,,,,,,,,
